,dot_id,label,x,y,flg_type#1,flg_type#2,flg_type#3,flg_type#4,flg_type#5,flg_type#6,flg_type#7,tsr_cfd,has_inf,inf_cfd,has_filter_desc,filter_cfd,source,flg_pos_r,flg_pos_sin,flg_size,flg_shape,pub_road_num,pri_road_num,road_class,fc,link_type,camera_num,furniture_num,guidance_num,forbid_num
1265,17ff8bef43ef43dca89b75448ccb63a4,1,105.04866399999999,28.340448,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,1,0,1,1000,8,0.688438,0.498310023,3054.6875,0.6570048310000001,2,0,41000.0,1.0,0.0,14,28,0,0
55,f7d4976ef6f648af8c7073d6ab8ca283,0,117.238104,31.872612,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,1,0,0,0,8,0.6062167270000001,0.057276912,1005.735759,1.3950617280000002,7,0,44000.0,3.0,0.0,25,34,26,16
133,0b2e33375699466ca866b92f6d1d6fb1,1,117.797821,24.442552,0.0,0.0,0.0,0.0,1.0,0.0,0.0,468,0,0,0,0,8,0.36620872,-0.7016338790000001,10383.46354,6.3252032520000006,2,0,51000.0,3.0,0.0,5,23,10,16
290,b2d6cb18c74045bfb2d486a95ff60e9c,0,117.21208600000001,31.856776,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0.346989024,0.239223165,393.86749269999996,1.1864406779999999,6,0,45000.0,5.0,0.0,42,57,18,40
1885,61d13e3b4c1c49259a7883146f4242e5,1,110.960301,22.360438000000002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,1,0,1,1000,8,1.013302782,0.7017755440000001,1118.055556,0.8214285709999999,1,0,53000.0,5.0,0.0,0,4,2,0
1934,6842c6a62cd54ec295e4f6ed7c25e9b4,0,102.891987,37.518476,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,1,0,1,0,8,0.8412043690000001,0.42432547600000003,1151.3671880000002,1.6172839509999999,2,0,41000.0,1.0,0.0,22,23,0,0
2203,5a215e8fe99f417b8b06d923af2d9541,0,117.221216,31.883758,0.0,1.0,0.0,0.0,0.0,0.0,0.0,969,0,0,0,0,8,0.637241446,0.117694793,38.19444444,0.727272727,1,0,44000.0,4.0,0.0,13,29,27,7
1898,934c70b84d1846609affecf95e347ba4,0,117.17327399999999,31.856809000000002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1000,0,0,0,0,8,0.49649863899999996,-0.640597034,665.7986111,1.7627118640000001,2,0,0.0,0.0,0.0,11,27,22,41
1121,4c2d270a3129437d8b10f3343b00ac37,0,117.221321,31.878716999999998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,1,0,0,0,8,0.515574171,0.47142694399999996,662.5434028,1.2112676059999998,3,1,0.0,0.0,0.0,10,16,5,7
1536,f1f6bfb72fef4b54bd1534732ec9ef36,0,117.2135,31.899394,0.0,1.0,0.0,0.0,0.0,0.0,0.0,999,0,0,0,0,8,0.668740468,0.809980393,260.4166667,1.041666667,2,0,44000.0,4.0,0.0,6,20,8,12
1346,a2c778a960fa42f1b66ad0923411493e,1,119.488317,30.202766999999998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,0,0,1,1000,8,0.70069894,0.749251883,981.7708332999998,1.487179487,4,0,45000.0,2.0,0.0,1,8,4,0
2093,0e6c28d4eb5842bdae0c3c4b4d89abd8,1,112.61521,31.093277,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,8,0.9266970170000001,-0.28776035899999997,1777.7777780000001,1.0,2,0,0.0,0.0,0.0,0,4,0,5
942,268ddfbb91da40178ea5cc9a540a7c9f,1,112.172124,38.862274,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,1,0,1,1000,8,0.7464436520000001,0.448422625,3334.635417,0.791878173,1,0,42000.0,3.0,0.0,3,20,7,0
509,6dc836d7f50c4ac598da5b075a1621f1,0,117.151983,31.832921999999996,0.0,1.0,0.0,0.0,0.0,0.0,0.0,410,0,0,0,0,8,1.02506988,-0.37937793,56.42361111,0.7692307690000001,3,0,45000.0,5.0,0.0,28,65,9,19
1950,94f7f9c4723440098e5618c37be79587,0,117.251626,31.830132,0.0,0.0,1.0,0.0,0.0,0.0,0.0,981,0,0,0,0,8,0.985250417,0.279116857,167.1006944,0.795454545,5,0,44000.0,3.0,0.0,45,102,46,65
39,f84ee9a398124f71b00e0d99cd2e7cf4,1,108.961932,34.466448,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,1,0,1,1000,8,0.5352454000000001,-0.293219605,1706.705729,1.3738317759999998,1,0,41000.0,1.0,0.0,12,12,0,0
1228,62a2a208d53f4e8d91e5a4af2f6985d4,0,117.154592,31.851984,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,8,0.342098701,0.998737106,725.6944444000001,1.1578947370000001,2,0,0.0,0.0,0.0,11,50,17,28
194,3efa253ad335493aaacdd4084635b23a,1,112.702347,34.773728999999996,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,1,0,1,1000,8,0.37654639799999995,0.090535746,590.2777778,2.588235294,2,0,41000.0,1.0,0.0,7,12,1,0
1783,085077af8cd142b18d12cd890d8c997e,0,125.33966799999999,43.900724,0.0,0.0,0.0,0.0,1.0,0.0,0.0,990,0,0,1,0,8,0.6195285189999999,-0.9393343909999999,9563.802083,6.902654867000001,3,0,45000.0,5.0,0.0,41,37,23,56
2005,3d8d4842e0a94aeda2713368e0ca4886,1,113.368329,23.10352,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,8,0.537124637,-0.248235371,1722.65625,1.0,2,0,44000.0,4.0,0.0,11,68,9,30
431,6e8f9c33b6b741f8a8aec00203d62486,0,117.24213700000001,31.872111,0.0,0.0,1.0,0.0,0.0,0.0,0.0,294,0,0,0,0,8,0.93500701,-0.05496096599999999,53.49392361,0.5862068970000001,2,0,44000.0,4.0,0.0,20,38,23,22
1483,8a2a9ae801c5475292c6c753692cc50f,0,117.243109,31.878086,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,8,0.903534822,-0.522638653,2223.958333,2.904761905,1,0,0.0,0.0,0.0,8,22,8,11
1643,d4fc2bf53a8d4b558fdfe3b50d25d750,0,117.23586200000001,31.851221000000002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,8,0.7681464029999999,0.8082226659999999,1695.421007,1.0,4,0,51000.0,2.0,0.0,29,47,5,40
317,300f6cb719624a5abeebd0ffffb56253,0,94.34885899999999,29.690212,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,0,0,0,0,8,0.728232288,0.017164853,2569.444444,0.691891892,1,0,42000.0,2.0,0.0,0,2,0,0
957,f499fdf2413048908b032069363377b6,0,117.17088700000001,31.890705999999998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,0,0,0,0,8,1.1789874470000001,0.642029265,2297.634549,0.691428571,0,1,45000.0,6.0,0.0,9,5,0,0
1234,060e451105e14e8b8bba6eb7c7cc5fa9,0,114.04571299999999,22.67351,0.0,0.0,0.0,0.0,1.0,0.0,0.0,998,0,0,1,1000,8,0.7855682079999999,-0.8645546740000001,479.1886428,1.8163265309999999,1,4,45000.0,6.0,0.0,20,91,13,48
1989,e6e895a27499418c9e00211e1db8e95b,1,114.53711799999999,38.023895,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,1000,8,1.068193163,0.7515286609999999,1948.3506940000002,1.0,2,1,45000.0,5.0,0.0,108,65,25,49
87,fb1d857b5dc34642bc91ccf42dbe4f71,1,111.857817,37.038275,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,1,0,1,1000,8,0.5062639320000001,0.781871488,2557.410038,1.712643678,2,0,42000.0,2.0,0.0,6,5,0,2
2337,1ac72efabce74af7a7dc2cf954e21847,0,117.24028999999999,31.875062,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0.554470181,0.7775933829999999,459.6233368,1.3613445380000002,1,1,0.0,0.0,0.0,11,12,3,9
176,d7d66a70e9d341dd90a4e81ba886b4f2,0,117.155275,31.856982000000002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,8,0.296374507,0.91850755,4382.8125,3.4629629630000003,2,0,44000.0,4.0,0.0,10,30,24,21
1865,731f026ded494bde82942c8ced88f789,0,117.16236599999999,31.831456,0.0,1.0,0.0,0.0,0.0,0.0,0.0,997,0,0,0,0,8,0.260126922,0.961069304,304.6875,0.962962963,1,0,0.0,0.0,0.0,24,17,12,5
1016,339e37349b7a41fc969cc8bf0dcc83a6,0,117.174898,31.831726,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,0,0,0,0,8,0.691195094,0.281316297,437.06597220000003,0.697368421,1,0,44000.0,4.0,0.0,4,12,2,10
2090,675111299c0e40b19596d32b62ffeae5,0,117.25219399999999,31.834757,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,8,0.536892045,0.765723975,5442.708333,2.171052632,2,0,44000.0,4.0,0.0,16,33,12,16
1171,4eb55fa3062d4ed98b7906873537b640,0,113.46415400000001,26.802157,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,8,0.161383645,0.9983112690000001,257.8125,1.2272727270000001,3,0,41000.0,1.0,0.0,20,25,0,0
148,032b5156f2b24065801005a681d59401,0,120.77838899999999,32.042363,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1000,0,0,0,0,8,0.318928321,-0.7403265729999999,3666.051336,5.776315789,2,1,44000.0,5.0,0.0,4,32,29,6
1707,bec360394f6e4b4f8a4dd3375f5fe132,1,96.695712,41.958388,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,1000,8,0.6241286079999999,0.11126624199999999,5712.025315999999,4.0,2,0,0.0,0.0,0.0,2,25,0,0
1393,768a71bd89a04356ade66b5f830e5bfb,1,103.558384,29.44555,0.0,0.0,0.0,0.0,1.0,0.0,0.0,468,0,0,1,0,8,0.720897353,-0.225413506,1316.948785,4.320754717,4,0,0.0,0.0,0.0,13,41,8,0
2018,00665aa3c7ba49a983c6418337f9e3ac,0,113.185022,28.216427000000003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,998,0,0,0,0,8,0.455707969,0.7009849859999999,190.97222219999998,1.1,3,0,0.0,0.0,0.0,0,0,0,0
125,abf7da01367c448fb90bad9b1af6f7a1,0,117.25426399999999,31.898778000000004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,8,0.597900132,0.27410746399999997,1615.017361,1.0,2,0,0.0,0.0,0.0,24,40,9,8
682,e4efb452424b4b518c246a9c8384c8a9,0,117.16559699999999,31.831753000000003,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,8,0.7270659429999999,0.164282821,1722.65625,1.0,3,0,44000.0,4.0,0.0,13,18,1,9
1623,b95167484c694ce0ae514918f8681483,1,114.549449,30.686379,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,1,0,1,1000,8,0.35181682299999995,0.38293286,1536.675347,1.5051546390000001,4,0,45000.0,5.0,0.0,7,21,12,8
1140,5a886d248c554944bd587c19386d60de,1,107.13497199999999,26.813794,0.0,1.0,0.0,0.0,0.0,0.0,0.0,992,0,0,1,0,8,0.8739491290000001,-0.5752941,19.53125,1.25,0,1,54000.0,6.0,0.0,0,8,0,0
1370,0130b398ee3a47ef97a722521c85b4e8,0,112.464894,22.740767,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,0,0,0,0,8,1.200267409,0.646846597,1788.304325,0.677419355,2,0,0.0,0.0,0.0,12,36,4,2
1722,8f804b6c59664a938e5e8f02af7e2860,1,117.56156200000001,39.328193,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,1000,1,0.996941897,-0.5441445189999999,2722.620964,0.95942029,1,0,0.0,0.0,0.0,1,0,0,0
2068,171d4dc3b902485b92a8cb9293ae540d,0,103.233699,23.487772,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,1,441,1,1000,8,1.116528042,0.710287181,1120.225694,1.303370787,2,0,41000.0,1.0,0.0,1,11,4,0
2397,88ca3e5f24374d09b476e69cc34f1b93,0,117.184347,31.848086,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,1,0,0,0,8,0.749243526,0.802661442,761.71875,0.512820513,2,0,45000.0,5.0,0.0,7,11,5,15
1673,052949c329694761943f53a62efcbdf5,0,110.297331,29.420637,0.0,1.0,0.0,0.0,0.0,0.0,0.0,950,1,999,1,0,8,0.892830903,-0.091780475,69.22743056,0.75862069,2,1,51000.0,3.0,0.0,0,8,4,0
2294,efab41ea0f444c7f8308361f18b4253e,1,120.65545900000001,31.293033,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,1,0,1,1000,8,1.003047115,0.535867151,911.4583332999998,0.761904762,4,0,0.0,0.0,0.0,44,51,17,35
598,c1eebeb569df4d27a59fa3e1f973a875,0,117.213445,31.839121999999996,0.0,1.0,0.0,0.0,0.0,0.0,0.0,993,0,0,0,0,8,0.865628987,0.559965331,126.953125,0.577777778,2,0,44000.0,4.0,0.0,12,25,12,22
1382,fc81acff4aa240d6a220d4d1fadb1013,0,117.23806100000002,31.867492,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,1,1000,0,0,8,0.85253868,0.702151263,2068.684896,2.204301075,1,0,0.0,0.0,0.0,16,31,17,34
78,0cd7c0f977ac4cdeb2ca06b9d7a25964,0,117.2135,31.899394,0.0,1.0,0.0,0.0,0.0,0.0,0.0,999,0,0,0,0,8,0.716989092,0.707046244,219.7265625,1.0,2,0,44000.0,4.0,0.0,6,20,8,12
640,513def5a8f3e4fd4b333cbe4c07e648b,1,107.442551,26.278628,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,1000,8,1.009649089,0.8611352729999999,450.0868056,0.897058824,1,0,52000.0,2.0,0.0,10,33,19,2
2067,1854c18895374175a884534c043848bc,0,117.159375,31.857084000000004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0.7184747920000001,0.044174523,543.4513092,1.328244275,9,1,44000.0,4.0,0.0,6,29,22,5
881,225432703140417c910e9ad8507f966e,0,104.08045,30.857799,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,8,0.998792225,0.397702557,1439.670139,0.8629032259999999,3,1,45000.0,5.0,0.0,1,3,0,3
1366,32ced3d4c2f642f6bc9fde33016d4ae5,0,117.17327399999999,31.856809000000002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,8,0.6844212470000001,0.91115101,1577.799479,1.18018018,2,0,0.0,0.0,0.0,11,27,22,41
1199,a3494789cc11440e90eea172b9c0a9b2,0,117.23860900000001,31.867221999999998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,8,0.408965322,0.950909205,644.53125,1.363636364,1,0,0.0,0.0,0.0,16,31,17,34
582,792471f0615c4c51a70fcb2edcce3c9b,0,117.221379,31.881602,0.0,1.0,0.0,0.0,0.0,0.0,0.0,998,0,0,0,0,8,0.856214798,0.57585498,235.02604169999998,0.666666667,2,0,44000.0,4.0,3.0,10,16,5,7
1701,c42794466e6f453d9e6954b26f2e937e,1,111.274702,35.63023,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,8,0.747264108,-0.268656789,583.5700757999999,0.879310345,3,0,41000.0,1.0,3.0,11,8,1,0
1970,92eb86beeab7463d8410a6c11418a938,1,118.134666,26.460877000000004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,0,0,1,1000,8,0.36809205100000003,0.033958897,28.01951477,0.882352941,2,0,41000.0,1.0,0.0,3,16,1,0
1442,4e73aa638ff34231b9e3c6745096e604,1,121.53218899999999,31.208144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,8,0.410580881,0.9133401409999999,2006.9444440000002,1.0,4,0,45000.0,3.0,0.0,88,106,44,89
657,8cc9fadca3314a8383d0bf11c8c3cbe0,0,117.17458400000001,31.831691999999997,0.0,1.0,0.0,0.0,0.0,0.0,0.0,998,0,0,0,0,8,0.8230740190000001,0.296989625,303.81944439999995,0.571428571,3,3,44000.0,4.0,0.0,9,15,3,14
882,adaacc2a923c4a6cb47b19b3cb6529ba,1,112.697685,34.775355,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,1,0,1,1000,8,0.579344545,-0.08826589300000001,245.0284091,2.347826087,2,0,41000.0,1.0,0.0,7,12,1,0
2114,648e0be4b76141cc9b5a097f9021290f,0,118.130711,26.469076,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,0,0,0,0,8,0.282983781,-0.7656504759999999,50.13020833,0.954545455,2,0,41000.0,1.0,0.0,4,20,1,0
298,1e3e0c3dae4c4852af1ded6c6b7598ac,0,117.16078600000002,31.83268,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,1,1000,0,0,8,0.5533054479999999,0.8509464990000001,4339.192708,2.403100775,2,0,44000.0,4.0,0.0,24,17,12,5
2393,16f9e85b6e594bfda3fd8714a369e395,0,112.64793200000001,38.568686,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,1,0,1,1000,8,1.026234739,-0.5454134429999999,701.0633680999999,1.281690141,1,0,41000.0,1.0,0.0,2,18,0,0
2248,0cb22f87191549ebbac0d27df506de7b,0,114.420377,30.634853999999997,0.0,0.0,0.0,0.0,1.0,0.0,0.0,998,0,0,0,0,8,0.624253322,-0.983397072,3106.336806,6.191176471,2,0,43000.0,2.0,0.0,22,20,4,3
2195,03c096dc32394e259c00be404ccfa162,1,101.879775,24.948127,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,1,0,1,1000,8,0.320349443,0.845430948,321.9401042,0.623188406,1,0,41000.0,1.0,0.0,11,8,2,0
446,250f76661f9b45fb92b2df33ef57a2ac,0,117.24166000000001,31.892769,0.0,0.0,1.0,0.0,0.0,0.0,0.0,998,0,0,0,0,8,0.59228255,0.347056579,108.50694440000001,0.625,2,0,44000.0,4.0,0.0,9,47,25,16
1769,4539341149f84ec08a81ee3aa05f5174,0,117.212223,31.892381,0.0,1.0,0.0,0.0,0.0,0.0,0.0,325,0,0,0,0,8,0.433105722,0.17316788100000002,78.99305556,0.9285714290000001,3,0,42000.0,2.0,0.0,13,32,11,8
1635,342fc1f419fa42018582ad0f65d1451c,0,116.48016000000001,23.510983,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,0,0,0,0,8,0.347777172,0.994410679,1614.040799,0.9520000000000001,0,1,45000.0,6.0,0.0,8,23,0,3
845,514c1fc2081543b193b839e134e4e81c,0,117.17086100000002,31.892879999999998,0.0,1.0,0.0,0.0,0.0,0.0,0.0,997,1,1000,0,0,8,0.752272315,0.341557757,348.6328125,0.80952381,0,1,45000.0,6.0,0.0,8,7,0,0
2304,80723d5de1184ee9a2cb24e30dde7c28,0,117.141944,31.860929,0.0,0.0,1.0,0.0,0.0,0.0,0.0,208,0,0,0,0,8,0.639988133,0.434035826,46.875,0.75,1,0,41000.0,1.0,0.0,5,28,13,0
1604,046fcd6412454d4899bb4bed4d3ae4ea,0,111.21815600000001,24.210238,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,1,0,1,1000,8,0.588046406,0.38498473299999997,2466.156821,0.6850828729999999,1,0,41000.0,1.0,0.0,5,34,1,0
2147,9f1c39d6de3944cca43dd9a262d4e0cc,1,119.689815,30.879191,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,1,0,8,0.897649875,0.34967853,696.2025316,1.546875,2,0,41000.0,1.0,0.0,26,18,0,4
448,f9596869025e44b8a156e40f723c6154,1,119.133319,29.103973,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,0,0,1,1000,8,0.484757515,0.965024812,67.47159091,0.947368421,1,0,41000.0,1.0,0.0,29,13,1,0
589,e1592684f2d147b49c244639889bba51,0,117.222877,31.840839000000003,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,8,1.039249543,0.618769149,2595.377604,1.68907563,2,2,44000.0,4.0,0.0,17,24,15,18
1845,0bda01ea766a4d36b79a28175494047f,0,85.39680600000001,45.987934,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,1,0,8,0.668498186,0.137123284,691.1480309,1.148648649,2,0,41000.0,1.0,0.0,0,13,0,0
573,f25176e16f8b4d04bb5806994330ca25,0,117.254605,31.852446,0.0,0.0,0.0,0.0,1.0,0.0,0.0,994,0,0,0,0,8,0.727820812,-0.585843221,7707.139756999999,3.6762589930000003,8,0,45000.0,3.0,0.0,31,59,24,18
950,0bb531c698d04b8a8b6107b3a8d10bfb,1,116.38963700000001,23.25754,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,8,0.9238027529999999,0.126289585,54.6875,0.875,8,1,42000.0,2.0,0.0,11,17,1,1
910,280ec14c8644437f9b75b3d81669b59d,0,117.160816,31.832573999999997,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1000,0,0,0,0,8,0.829260882,-0.9998863859999999,2934.027778,6.4,2,0,44000.0,4.0,0.0,24,17,12,5
1626,3d8748565068444d8227ee9df248428a,1,112.471699,37.692614,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,1,0,1,1000,8,0.656286949,0.656047719,2148.4375,1.136363636,1,0,45000.0,5.0,0.0,3,0,1,2
2329,134504fe0658410c9d6d4a9f258ce252,0,117.13956599999999,31.845007,0.0,1.0,0.0,0.0,0.0,0.0,0.0,997,1,1000,0,0,8,0.873501429,0.94765475,186.84895830000002,0.976190476,4,0,0.0,0.0,0.0,37,93,30,24
1402,021127d9cd804cd988ad8e2bc4a2286f,0,112.161282,25.520154,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,1,1000,1,0,8,0.816305418,0.537652794,3599.175347,0.724299065,3,0,41000.0,1.0,0.0,6,23,5,0
1581,86d5983581f3466c914070101951ff5d,0,117.250579,31.875420000000002,0.0,0.0,1.0,0.0,0.0,0.0,0.0,990,0,0,0,0,8,0.441357006,0.660840686,227.86458330000002,0.84,4,0,0.0,0.0,0.0,13,55,23,29
248,572dfdd325a74452b8e567bef2693258,0,117.21029899999999,31.833239000000003,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1000,0,0,0,0,8,0.637377534,-0.7495993390000001,3316.40625,10.48148148,2,0,45000.0,4.0,0.0,25,53,24,42
166,2e6aebb8c4934beaaf450a98b1779a0a,0,117.250143,31.871303,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,8,0.612470105,0.9388213329999999,1562.5,1.0,1,0,44000.0,4.0,0.0,38,89,39,29
767,ed1b700cfd3f4c009c69ec73c9db8d7b,1,109.340974,24.342661,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,8,0.923267105,0.7672030440000001,1948.3506940000002,1.0,1,0,45000.0,5.0,0.0,3,10,12,0
2133,adb6b765011e431796edf9e142bfb5e2,1,117.54878000000001,39.275838,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,0,0,1,1000,1,0.169250565,0.52506287,122.7855682,2.06,1,0,51000.0,3.0,0.0,16,21,6,4
1610,e0eb7d551fdf4041b79d0684065d9de3,0,117.200825,31.844797999999997,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,8,0.389621715,0.951777889,5894.856771,1.371859296,3,1,45000.0,5.0,0.0,37,76,38,53
1479,2fc5451cbadc4c469be2da16cffd4cdc,0,117.14793200000001,31.840383000000003,0.0,0.0,1.0,0.0,0.0,0.0,0.0,999,0,0,0,0,8,0.841881187,0.8892123059999999,327.7994792,0.929824561,2,0,45000.0,4.0,0.0,22,22,6,2
951,53da139e94754ddea0ae259aeed66a8a,1,113.657826,25.509644,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,1,0,1,1000,8,0.46368775799999995,-0.53616061,1303.7109380000002,0.6592592589999999,1,0,41000.0,1.0,0.0,16,10,1,0
2171,8333ec0bd5034b90926113321c51a428,0,114.225272,38.877083,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,0,0,0,0,8,0.451666715,-0.369003651,47.34848485,0.9375,1,0,0.0,0.0,0.0,0,7,2,0
1542,543c96091f494d108c6ddb328f5e4f14,0,117.225548,31.837908000000002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,8,1.120297935,0.544250064,1178.059896,0.546099291,2,0,44000.0,4.0,0.0,12,24,15,28
429,1128e9d0db064b1f8d0fc60745d60cb9,0,114.41323700000001,37.152947999999995,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,1,1000,1,0,8,0.638885209,0.7913089059999999,3947.482639,1.258823529,2,0,41000.0,1.0,0.0,15,34,18,6
1046,994611632289420bb73f2b978a920f71,1,112.97493999999999,36.358672,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,1,1000,8,0.58653429,0.741171028,1515.625,1.484536082,3,0,41000.0,1.0,0.0,9,17,0,1
961,0a954b99d6be469bad32336ae04088e7,0,108.403272,22.605458,0.0,0.0,1.0,0.0,0.0,0.0,0.0,291,1,996,1,0,8,0.734723063,0.981095285,82.03125,1.037037037,1,0,41000.0,1.0,0.0,3,15,0,0
1695,0aba6ff7727c4d07a4f977f726d92fb7,0,117.160978,31.831884000000002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1000,0,0,0,0,8,0.807976487,-0.997003711,6074.21875,6.911111111,2,0,44000.0,4.0,0.0,24,17,12,5
1935,5336bc54889d40a3ada7f27564a08cf2,0,117.224248,31.861199,0.0,0.0,0.0,0.0,1.0,0.0,0.0,999,0,0,0,0,8,0.544626025,-0.999666596,1570.746528,1.6382978719999999,1,0,44000.0,4.0,0.0,42,68,29,34
1401,04b0eb9f9f1a4ef1981d3ede19ff3340,0,117.23607700000001,31.862694,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,1,0,0,0,8,0.34804490200000004,-0.430978874,451.3888888999999,0.65,1,0,45000.0,3.0,0.0,14,63,17,25
1647,06a36717820c40d4b9de31be1d678b46,0,117.21811299999999,31.89965,0.0,1.0,0.0,0.0,0.0,0.0,0.0,999,0,0,0,0,1,0.631095913,0.36364074399999996,27.27508545,0.423076923,5,0,0.0,0.0,0.0,6,20,8,12
723,1227aae4447c417c9dcba13a67f4bb7c,0,111.475467,36.017811,1.0,0.0,0.0,0.0,0.0,0.0,0.0,975,0,0,1,1000,1,0.7959568490000001,0.194464256,26.9651413,1.3448275859999999,1,0,0.0,0.0,0.0,2,6,3,2
1807,6465b62b7b5f4906be71c5d1398fcd37,0,117.22763,31.890061,0.0,0.0,1.0,0.0,0.0,0.0,0.0,983,0,0,0,0,8,0.5721599589999999,0.031556832,307.2916667,0.813559322,7,0,44000.0,4.0,0.0,47,77,105,4
1141,a4ffe6c53d874ccaa0de88714abad165,1,104.424858,29.452844,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,8,0.395967973,0.778682505,1890.625,1.0,5,0,45000.0,5.0,0.0,18,49,19,3
728,f1f424278e0e46d297cafdb5e9a3993e,1,113.332698,27.777547,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,0,0,1,1000,8,0.7698756090000001,0.207464973,512.1527778,1.355932203,3,0,51000.0,4.0,0.0,2,18,5,0
1364,921d93317fd9430ca59cc3f283892b33,0,117.23813600000001,31.85104,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,8,0.527781783,-0.9342034379999999,2119.466146,7.509803922000001,4,1,45000.0,5.0,0.0,29,47,5,40
