dot_id,label,x,y,flg_type,tsr_cfd,has_inf,inf_cfd,has_filter_desc,filter_cfd,source,flg_pos_r,flg_pos_sin,flg_size,flg_shape,pub_road_num,pri_road_num,road_class,fc,link_type,camera_num,furniture_num,guidance_num,forbid_num
3e20001493eb4b9f838c8de43a1455fb,0,108.717327,32.742413,400052,1000,FALSE,0,TRUE,1000,8,0.573937327,0.084697595,54.90451389,0.956521739,1,0,41000,1,3,0,5,0,0
3f53de46a93542238ad7949767625e68,0,101.895284,36.552355,400063,1000,FALSE,0,FALSE,0,8,0.132944968,0.616378682,32.98611111,0.842105263,1,0,41000,2,0,0,16,7,2
4b5f73d5bfd6468c9bb337d128e23342,0,119.134893,29.11081,400063,1000,FALSE,0,FALSE,0,8,0.35713676,-0.999461507,26.80121528,1.461538462,2,0,41000,1,0,30,19,1,0
62b742e05acd468094eb47e77085003e,0,99.242936,25.068974,470000,0,TRUE,0,TRUE,1000,8,0.442726851,-0.671344467,312.5,1.8,2,0,41000,1,0,2,16,1,0
6e0e8e3b455c4ffca3160d4acfe878d5,0,120.053889,29.362877,400052,1000,TRUE,0,TRUE,1000,8,0.26434709,-0.940472283,172.8515625,2.185185185,0,1,47000,6,0,30,68,22,10
75c676cae674433ebb4228506d94adc0,0,119.13936,29.12101,400052,1000,FALSE,0,TRUE,1000,8,0.711189181,0.927632534,275.8246528,1.512195122,2,0,41000,1,0,29,13,1,0
8ec1e9e508bd4b879b77d99a35e75da6,0,117.946388,39.875692,400052,1000,TRUE,0,TRUE,0,8,0.859578503,0.749721453,4585.091421,0.63671875,1,0,53000,5,0,5,10,0,0
9cff3d447dbb458394c94b12a7b7b7c9,0,116.960581,25.092908,400052,1000,FALSE,0,TRUE,1000,8,0.267174936,-0.56142991,49.47916667,0.791666667,2,0,41000,1,0,11,13,7,0
a18d55d26ce945b397dcbb74b595269b,0,116.225231,28.06356,400063,1000,FALSE,0,FALSE,0,8,0.559106949,0.504276409,212.6736111,0.816326531,2,0,41000,1,0,8,25,0,0
a2b1a44c629b42a6a58ab4e06c7a542a,0,112.48797,23.05274,600003,0,FALSE,0,TRUE,1000,8,0.59045188,0.232872491,1833.658854,1.015503876,0,1,null,null,null,11,56,10,41
a7f3377201b4417baf666305d54df421,0,117.347121,26.928887,400063,1000,FALSE,0,FALSE,0,8,0.614973823,-0.849999224,47.34848485,0.9375,2,0,41000,1,3,0,14,0,0
b3ea56253bb9460cbc5e490508aa5a58,0,110.898488,37.458523,200031,977,FALSE,0,TRUE,0,8,0.954987365,-0.632643623,67.47159091,0.947368421,2,0,51000,1,0,3,4,0,8
c43437843650472695d80ab86b5df069,0,119.709244,30.667015,500001,1000,FALSE,0,TRUE,1000,8,0.548319301,-0.909344446,12163.41146,7.915966387,0,1,45000,6,0,2,30,12,2
cafb5eeb30b34ea2a6de7c5854e86c0a,0,107.959235,27.718383,600003,0,FALSE,0,TRUE,0,8,0.740515976,0.937784554,14098.76055,3.873626374,0,2,45000,6,0,2,4,2,0
d416d7c840bb416296a48084933ce4b3,0,113.351955,34.813861,600001,0,FALSE,0,TRUE,1000,1,0.491513229,0.56724535,473.1416702,0.918367347,2,0,null,null,null,9,22,7,7
00823ee31799491d812d616ae9f84208,0,108.378113,22.827277,600001,0,FALSE,0,TRUE,1000,8,0.446408632,0.998711273,9166.992188,3.805369128,3,1,44000,4,0,34,108,20,21
008a4ae68c02406bace06560da696c59,0,121.468117,29.762454,500001,1000,FALSE,0,TRUE,0,8,0.868825093,-0.441208865,4467.447917,1.931506849,3,0,null,null,null,10,45,10,3
00eb103535ef4f61af32e4ef44c524af,0,121.165592,31.899166,500003,1000,FALSE,0,TRUE,1000,8,0.229214602,-0.999790871,10237.63021,7.657657658,3,1,44000,3,0,25,48,30,15
01ba13be6027411abd998de533d8caed,0,112.604974,25.297116,500002,0,FALSE,0,FALSE,0,8,0.458556113,-0.399805669,1312.5,5.25,1,0,41000,1,0,8,34,4,0
02520b2f5b6f454285fb114bd6913666,0,119.080055,26.245168,400063,1000,FALSE,0,FALSE,0,8,0.318560494,0.649623693,37.109375,0.947368421,1,0,41000,1,0,1,2,0,0
0255ac93e621425e91bd16b92b487c7d,0,101.879831,24.948281,200001,997,TRUE,1000,TRUE,1000,8,0.931897095,0.037259717,142.3611111,0.780487805,3,0,41000,1,0,11,8,2,0
02c758a8fa8e46efb00f7955a18523fc,0,119.576113,28.089816,400019,1000,TRUE,0,TRUE,0,8,0.472191081,-0.885352503,331.4887153,1.382978723,2,0,41000,3,0,23,29,9,0
033540eee070460b9e251d1be3e3068d,0,101.878759,24.941433,400024,992,TRUE,0,FALSE,0,8,0.832284205,-0.086472501,552.3989899,0.571428571,2,0,41000,1,0,2,16,1,0
046fcd6412454d4899bb4bed4d3ae4ea,0,111.218156,24.210238,400052,1000,TRUE,0,TRUE,1000,8,0.588046406,0.384984733,2466.156821,0.685082873,1,0,41000,1,0,5,34,1,0
0476d081e7bb463988238181f4142904,0,119.080338,26.245059,400019,1000,TRUE,0,TRUE,0,8,0.764560868,0.43961328,160.15625,1.138888889,2,0,41000,1,0,1,2,0,0
0479ee8952da4e06b6d6c68eed2b1489,0,105.781257,26.094983,500003,0,FALSE,0,FALSE,0,8,1.184429029,-0.665197127,559.1066919,4.192307692,1,0,41000,1,0,5,11,6,0
048fdfe26a6d449988d26c0d7062fc91,0,108.952368,32.692412,500003,999,FALSE,0,TRUE,1000,8,0.404181581,-0.718186556,4703.776042,7.706666667,1,0,41000,1,0,3,11,4,0
